Country,Commodity,Export_Value,Rank
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,548439.0,1
United Republic of Tanzania,c027,474258.0,2
Myanmar,c027,362444.0,3
India,c027,353933.0,4
Nigeria,c027,281582.0,5
"China, mainland",c027,265195.0,6
Ethiopia,c027,166717.0,7
Central African Republic,c027,146000.0,8
Burkina Faso,c027,114979.0,9
Mozambique,c027,105488.0,10
Uganda,c027,92748.0,11
South Sudan,c027,82914.0,12
Chad,c027,72348.0,13
Mexico,c027,52800.0,14
Brazil,c027,50277.0,15
Pakistan,c027,38051.0,16
Bangladesh,c027,26078.0,17
Paraguay,c027,23221.0,18
Cameroon,c027,22507.0,19
Venezuela (Bolivarian Republic of),c027,22000.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Argentina,c029,241000.0,1
Argentina,c030,40999.0,1
Argentina,c031,77215.0,1
Italy,c031,4449.0,2
"China, mainland",c031,2652.0,3
Spain,c031,2488.0,4
Mexico,c031,1342.0,5
Turkey,c031,1103.0,6
Portugal,c031,949.0,7
United States of America,c031,863.0,8
Iran (Islamic Republic of),c031,703.0,9
Morocco,c031,439.0,10
Chile,c031,388.0,11
Netherlands,c031,377.0,12
Greece,c031,216.0,13
Ukraine,c031,191.0,14
Azerbaijan,c031,143.0,15
Jordan,c031,142.0,16
Egypt,c031,96.0,17
France,c031,76.0,18
Uzbekistan,c031,74.0,19
India,c031,73.0,20
Argentina,c032,19624.0,1
Netherlands,c032,72.0,2
India,c032,68.0,3
"China, mainland",c032,41.0,4
Iran (Islamic Republic of),c032,23.0,5
Mexico,c032,19.0,6
Egypt,c032,18.0,7
Spain,c032,16.0,8
United States of America,c032,15.0,9
Pakistan,c032,13.0,10
Peru,c032,12.0,11
Turkey,c032,10.0,12
Uzbekistan,c032,10.0,13
Poland,c032,6.0,14
South Africa,c032,5.0,15
Afghanistan,c032,4.0,16
France,c032,4.0,17
Niger,c032,4.0,18
Yemen,c032,4.0,19
Russian Federation,c032,3.0,20
Argentina,c033,267380.0,1
"China, mainland",c033,1469.0,2
Spain,c033,851.0,3
Mexico,c033,833.0,4
United States of America,c033,346.0,5
Netherlands,c033,306.0,6
Italy,c033,203.0,7
India,c033,195.0,8
Iran (Islamic Republic of),c033,172.0,9
Belgium,c033,158.0,10
Turkey,c033,157.0,11
France,c033,140.0,12
Guatemala,c033,113.0,13
Morocco,c033,112.0,14
Poland,c033,110.0,15
Egypt,c033,99.0,16
Hungary,c033,72.0,17
Germany,c033,71.0,18
New Zealand,c033,65.0,19
Thailand,c033,65.0,20
Argentina,c034,123285.0,1
Brazil,c034,288.0,2
Spain,c034,103.0,3
South Africa,c034,55.0,4
Egypt,c034,54.0,5
Turkey,c034,36.0,6
"China, mainland",c034,24.0,7
United States of America,c034,22.0,8
Greece,c034,17.0,9
Morocco,c034,17.0,10
Pakistan,c034,16.0,11
Mexico,c034,12.0,12
Italy,c034,9.0,13
Australia,c034,7.0,14
Chile,c034,7.0,15
Peru,c034,7.0,16
Costa Rica,c034,5.0,17
Israel,c034,5.0,18
India,c034,4.0,19
Belize,c034,3.0,20
Argentina,c035,152753.0,1
Mexico,c035,65.0,2
Spain,c035,49.0,3
South Africa,c035,39.0,4
Turkey,c035,33.0,5
Brazil,c035,10.0,6
Egypt,c035,9.0,7
Peru,c035,8.0,8
"China, mainland",c035,7.0,9
Chile,c035,6.0,10
United States of America,c035,4.0,11
Italy,c035,3.0,12
Colombia,c035,2.0,13
Greece,c035,1.0,14
India,c035,1.0,15
Morocco,c035,1.0,16
Portugal,c035,1.0,17
Somalia,c035,1.0,18
Uruguay,c035,1.0,19
Argentina,c036,7714.0,1
South Africa,c036,70.0,2
Turkey,c036,46.0,3
"China, mainland",c036,45.0,4
Israel,c036,37.0,5
United States of America,c036,35.0,6
Spain,c036,15.0,7
Mexico,c036,11.0,8
Thailand,c036,6.0,9
Viet Nam,c036,4.0,10
Eswatini,c036,3.0,11
Cyprus,c036,2.0,12
Paraguay,c036,2.0,13
Australia,c036,1.0,14
Austria,c036,1.0,15
Lebanon,c036,1.0,16
Malaysia,c036,1.0,17
"China, Taiwan Province of",c036,1.0,18
Belgium,c036,1.0,19
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Argentina,c038,12298.0,1
Ecuador,c038,9114.0,2
Philippines,c038,5410.0,3
Guatemala,c038,3842.0,4
Costa Rica,c038,3626.0,5
Colombia,c038,3113.0,6
Viet Nam,c038,947.0,7
Honduras,c038,824.0,8
Mexico,c038,766.0,9
Panama,c038,598.0,10
Côte d'Ivoire,c038,596.0,11
Cambodia,c038,426.0,12
Dominican Republic,c038,412.0,13
India,c038,325.0,14
Peru,c038,323.0,15
Cameroon,c038,277.0,16
Lao People's Democratic Republic,c038,248.0,17
Turkey,c038,206.0,18
Mozambique,c038,205.0,19
Bolivia (Plurinational State of),c038,178.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Argentina,c040,72617.0,1
Poland,c040,22.0,2
"China, mainland",c040,15.0,3
Italy,c040,11.0,4
Chile,c040,9.0,5
Turkey,c040,7.0,6
South Africa,c040,5.0,7
United States of America,c040,5.0,8
Iran (Islamic Republic of),c040,4.0,9
Republic of Moldova,c040,4.0,10
New Zealand,c040,4.0,11
France,c040,3.0,12
Austria,c040,2.0,13
Germany,c040,2.0,14
Hungary,c040,2.0,15
Spain,c040,2.0,16
Serbia,c040,2.0,17
Brazil,c040,1.0,18
Portugal,c040,1.0,19
Ukraine,c040,1.0,20
Philippines,c041,301.0,1
Costa Rica,c041,289.0,2
Argentina,c041,102.0,3
Thailand,c041,98.0,4
Indonesia,c041,66.0,5
Kenya,c041,24.0,6
Guatemala,c041,12.0,7
Honduras,c041,12.0,8
South Africa,c041,12.0,9
Ecuador,c041,11.0,10
Lebanon,c041,11.0,11
Viet Nam,c041,9.0,12
Brazil,c041,6.0,13
Ghana,c041,6.0,14
Mexico,c041,6.0,15
"China, Taiwan Province of",c041,6.0,16
"China, mainland",c041,5.0,17
Malaysia,c041,4.0,18
Benin,c041,3.0,19
Côte d'Ivoire,c041,3.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Argentina,c043,1477245.0,1
Turkey,c043,447.0,2
Chile,c043,315.0,3
United States of America,c043,264.0,4
Italy,c043,244.0,5
"China, mainland",c043,203.0,6
South Africa,c043,202.0,7
Spain,c043,170.0,8
Peru,c043,146.0,9
Iran (Islamic Republic of),c043,140.0,10
India,c043,98.0,11
Uzbekistan,c043,98.0,12
Afghanistan,c043,92.0,13
Mexico,c043,55.0,14
Egypt,c043,52.0,15
Greece,c043,47.0,16
Germany,c043,21.0,17
Brazil,c043,17.0,18
Lebanon,c043,16.0,19
Republic of Moldova,c043,15.0,20
Argentina,c044,67838.0,1
Thailand,c044,507.0,2
Mexico,c044,464.0,3
"China, mainland",c044,431.0,4
Spain,c044,393.0,5
Viet Nam,c044,321.0,6
Turkey,c044,292.0,7
Chile,c044,252.0,8
Peru,c044,195.0,9
Greece,c044,190.0,10
Italy,c044,144.0,11
United States of America,c044,138.0,12
South Africa,c044,109.0,13
New Zealand,c044,106.0,14
Egypt,c044,101.0,15
India,c044,100.0,16
Brazil,c044,96.0,17
Poland,c044,92.0,18
Netherlands,c044,85.0,19
Serbia,c044,81.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
Argentina,c047,17527.0,1
Kenya,c047,144.0,2
"China, mainland",c047,89.0,3
Sri Lanka,c047,71.0,4
India,c047,53.0,5
Viet Nam,c047,32.0,6
Uganda,c047,18.0,7
Brazil,c047,12.0,8
Malawi,c047,12.0,9
Indonesia,c047,11.0,10
United Republic of Tanzania,c047,6.0,11
Paraguay,c047,5.0,12
Nepal,c047,3.0,13
Zimbabwe,c047,3.0,14
Burundi,c047,2.0,15
Iran (Islamic Republic of),c047,2.0,16
Japan,c047,2.0,17
Myanmar,c047,1.0,18
Mozambique,c047,1.0,19
"China, Taiwan Province of",c047,1.0,20
Argentina,c048,474.0,1
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
India,c050,85540.0,1
"China, mainland",c050,17911.0,2
Ethiopia,c050,15000.0,3
Thailand,c050,13197.0,4
Myanmar,c050,7213.0,5
Bangladesh,c050,7071.0,6
Pakistan,c050,6667.0,7
Nigeria,c050,5815.0,8
Viet Nam,c050,5405.0,9
Côte d'Ivoire,c050,3997.0,10
Peru,c050,3915.0,11
Ghana,c050,3000.0,12
Egypt,c050,2989.0,13
Mexico,c050,2746.0,14
Nepal,c050,2582.0,15
Cameroon,c050,2000.0,16
Democratic Republic of the Congo,c050,2000.0,17
Uzbekistan,c050,1371.0,18
Morocco,c050,1017.0,19
Bosnia and Herzegovina,c050,1000.0,20
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
India,c052,150984.0,1
"China, mainland",c052,90261.0,2
Nigeria,c052,70639.0,3
Nepal,c052,44712.0,4
Indonesia,c052,40255.0,5
Ethiopia,c052,30750.0,6
Bangladesh,c052,26358.0,7
Thailand,c052,17132.0,8
Turkey,c052,15995.0,9
Guatemala,c052,14997.0,10
Mexico,c052,6807.0,11
Cameroon,c052,6000.0,12
Sri Lanka,c052,5562.0,13
Viet Nam,c052,5396.0,14
Syrian Arab Republic,c052,5148.0,15
Guyana,c052,2919.0,16
Mali,c052,2919.0,17
Iran (Islamic Republic of),c052,2836.0,18
Colombia,c052,2575.0,19
Peru,c052,2449.0,20
Argentina,c061,72050000.0,1
Argentina,c062,830451362.0,1
Argentina,c063,161000.0,1
Indonesia,c064,10188472.0,1
Malaysia,c064,4734563.0,2
Thailand,c064,631605.0,3
Nigeria,c064,331703.0,4
Colombia,c064,288670.0,5
Honduras,c064,198111.0,6
Guatemala,c064,184320.0,7
Papua New Guinea,c064,156866.0,8
Brazil,c064,148187.0,9
Ghana,c064,141077.0,10
Côte d'Ivoire,c064,135314.0,11
Ecuador,c064,103897.0,12
Mexico,c064,87819.0,13
Costa Rica,c064,87818.0,14
Cameroon,c064,79963.0,15
Democratic Republic of the Congo,c064,74999.0,16
Peru,c064,65882.0,17
Sierra Leone,c064,36086.0,18
"China, mainland",c064,33240.0,19
Philippines,c064,33000.0,20
India,c065,429736.0,1
Colombia,c065,66935.0,2
Honduras,c065,15835.0,3
Uganda,c065,10955.0,4
Lao People's Democratic Republic,c065,10772.0,5
United Republic of Tanzania,c065,7922.0,6
"China, mainland",c065,5001.0,7
Nicaragua,c065,3718.0,8
Kenya,c065,3365.0,9
Japan,c065,3000.0,10
Philippines,c065,1000.0,11
Haiti,c065,945.0,12
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
Germany,c066,36505.0,10
Poland,c066,33371.0,11
Colombia,c066,31321.0,12
Russian Federation,c066,28518.0,13
Mexico,c066,23792.0,14
Croatia,c066,22228.0,15
South Africa,c066,19068.0,16
Eswatini,c066,15907.0,17
Sweden,c066,15905.0,18
Netherlands,c066,13802.0,19
El Salvador,c066,13348.0,20
Argentina,c067,109094.0,1
United States of America,c067,272.0,2
Thailand,c067,271.0,3
Austria,c067,179.0,4
"China, mainland",c067,147.0,5
Russian Federation,c067,117.0,6
Germany,c067,107.0,7
Mexico,c067,96.0,8
India,c067,88.0,9
Guatemala,c067,64.0,10
Malaysia,c067,55.0,11
Hungary,c067,48.0,12
Netherlands,c067,44.0,13
Indonesia,c067,43.0,14
Republic of Korea,c067,43.0,15
Poland,c067,42.0,16
El Salvador,c067,35.0,17
Spain,c067,34.0,18
South Africa,c067,32.0,19
France,c067,31.0,20
Argentina,c068,11266.0,1
Belgium,c068,3561.0,2
Japan,c068,2975.0,3
Austria,c068,2889.0,4
United States of America,c068,2643.0,5
Brazil,c068,2355.0,6
Paraguay,c068,1331.0,7
Russian Federation,c068,1203.0,8
Netherlands,c068,1153.0,9
Bolivia (Plurinational State of),c068,796.0,10
Spain,c068,749.0,11
Guatemala,c068,694.0,12
Ukraine,c068,566.0,13
