Country,Commodity,Export_Value,Rank
Nigeria,c011,48.0,16
"China, mainland",c011,39.0,17
Cameroon,c011,35.0,18
Rwanda,c011,35.0,19
Fiji,c011,21.0,20
Japan,c012,322271.0,1
United States of America,c012,2360.0,2
Egypt,c012,642.0,3
Viet Nam,c012,420.0,4
Spain,c012,410.0,5
Lao People's Democratic Republic,c012,402.0,6
"China, mainland",c012,204.0,7
Portugal,c012,149.0,8
Honduras,c012,124.0,9
Indonesia,c012,107.0,10
Brazil,c012,97.0,11
Peru,c012,97.0,12
Dominican Republic,c012,71.0,13
South Africa,c012,62.0,14
Mali,c012,53.0,15
Mexico,c012,43.0,16
Israel,c012,27.0,17
Argentina,c012,8.0,18
Australia,c012,8.0,19
Costa Rica,c012,8.0,20
Japan,c013,39204.0,1
"China, mainland",c013,1243.0,2
Indonesia,c013,438.0,3
Mexico,c013,264.0,4
Nicaragua,c013,109.0,5
Ethiopia,c013,109.0,6
Thailand,c013,97.0,7
Togo,c013,66.0,8
Côte d'Ivoire,c013,55.0,9
Lao People's Democratic Republic,c013,55.0,10
Costa Rica,c013,43.0,11
Ecuador,c013,43.0,12
Spain,c013,35.0,13
India,c013,33.0,14
Honduras,c013,30.0,15
Egypt,c013,21.0,16
Fiji,c013,21.0,17
Saint Vincent and the Grenadines,c013,21.0,18
Uganda,c013,21.0,19
Dominican Republic,c013,12.0,20
Japan,c014,20894.0,1
Ghana,c014,48.0,2
Côte d'Ivoire,c014,25.0,3
Jamaica,c014,12.0,4
Colombia,c014,10.0,5
Brazil,c014,5.0,6
Costa Rica,c014,3.0,7
Nigeria,c014,1.0,8
Togo,c014,1.0,9
RoW,c014,1.0,10
Japan,c015,1336000.0,1
Japan,c016,3889223.0,1
Japan,c017,3823.0,1
Myanmar,c017,1926.0,2
Argentina,c017,690.0,3
United States of America,c017,663.0,4
Canada,c017,550.0,5
"China, mainland",c017,443.0,6
Ethiopia,c017,243.0,7
Brazil,c017,231.0,8
Kyrgyzstan,c017,160.0,9
Nicaragua,c017,157.0,10
Uganda,c017,116.0,11
Turkey,c017,114.0,12
United Republic of Tanzania,c017,109.0,13
Australia,c017,93.0,14
Egypt,c017,80.0,15
India,c017,75.0,16
Indonesia,c017,56.0,17
Madagascar,c017,56.0,18
Mozambique,c017,46.0,19
Kenya,c017,40.0,20
Canada,c018,5203.0,1
Russian Federation,c018,983.0,2
United States of America,c018,652.0,3
Ukraine,c018,523.0,4
Japan,c018,482.0,5
France,c018,314.0,6
Lithuania,c018,191.0,7
Estonia,c018,93.0,8
Kazakhstan,c018,79.0,9
Argentina,c018,77.0,10
Australia,c018,71.0,11
Czech Republic,c018,35.0,12
Germany,c018,34.0,13
Latvia,c018,33.0,14
Malawi,c018,29.0,15
Sweden,c018,29.0,16
New Zealand,c018,24.0,17
Hungary,c018,22.0,18
Denmark,c018,16.0,19
Poland,c018,16.0,20
Japan,c019,25267.0,1
Canada,c019,10143.0,2
Australia,c019,4475.0,3
United States of America,c019,1662.0,4
Turkey,c019,1239.0,5
India,c019,1198.0,6
Russian Federation,c019,1086.0,7
United Republic of Tanzania,c019,1030.0,8
Lithuania,c019,451.0,9
Argentina,c019,423.0,10
Latvia,c019,281.0,11
Mexico,c019,276.0,12
Ethiopia,c019,207.0,13
Germany,c019,206.0,14
France,c019,199.0,15
United Kingdom,c019,189.0,16
"China, mainland",c019,156.0,17
Kazakhstan,c019,151.0,18
Kenya,c019,142.0,19
Poland,c019,113.0,20
United States of America,c020,388.0,1
Côte d'Ivoire,c020,236.0,2
Japan,c020,165.0,3
Turkey,c020,150.0,4
Viet Nam,c020,117.0,5
United Republic of Tanzania,c020,101.0,6
"China, mainland",c020,85.0,7
Spain,c020,82.0,8
India,c020,54.0,9
Chile,c020,53.0,10
Indonesia,c020,49.0,11
Australia,c020,45.0,12
Mexico,c020,42.0,13
Iran (Islamic Republic of),c020,39.0,14
Nigeria,c020,34.0,15
Guinea-Bissau,c020,32.0,16
Ghana,c020,30.0,17
Benin,c020,27.0,18
Mozambique,c020,24.0,19
Myanmar,c020,23.0,20
Brazil,c021,984466.0,1
United States of America,c021,879494.0,2
Japan,c021,244115.0,3
Paraguay,c021,97452.0,4
Argentina,c021,87011.0,5
Canada,c021,62173.0,6
Uruguay,c021,26468.0,7
Ukraine,c021,20035.0,8
Russian Federation,c021,12179.0,9
Croatia,c021,3738.0,10
Serbia,c021,3683.0,11
Romania,c021,1391.0,12
Slovakia,c021,1215.0,13
France,c021,1129.0,14
India,c021,1061.0,15
Ethiopia,c021,1002.0,16
Austria,c021,910.0,17
Hungary,c021,768.0,18
"China, mainland",c021,733.0,19
Kazakhstan,c021,583.0,20
India,c022,718.0,1
Argentina,c022,667.0,2
United States of America,c022,551.0,3
"China, mainland",c022,464.0,4
Sudan,c022,325.0,5
Japan,c022,315.0,6
Brazil,c022,259.0,7
Senegal,c022,256.0,8
Myanmar,c022,72.0,9
Nicaragua,c022,67.0,10
Malawi,c022,50.0,11
United Republic of Tanzania,c022,46.0,12
Viet Nam,c022,46.0,13
Benin,c022,28.0,14
Egypt,c022,28.0,15
Madagascar,c022,24.0,16
Bolivia (Plurinational State of),c022,12.0,17
Uzbekistan,c022,12.0,18
Lao People's Democratic Republic,c022,9.0,19
Mexico,c022,8.0,20
Romania,c023,610.0,1
Bulgaria,c023,257.0,2
"China, mainland",c023,210.0,3
Republic of Moldova,c023,166.0,4
France,c023,162.0,5
Hungary,c023,146.0,6
Kazakhstan,c023,104.0,7
Argentina,c023,91.0,8
Serbia,c023,63.0,9
Slovakia,c023,44.0,10
Turkey,c023,38.0,11
United States of America,c023,26.0,12
Croatia,c023,24.0,13
Canada,c023,16.0,14
Spain,c023,12.0,15
Greece,c023,9.0,16
Austria,c023,3.0,17
Lithuania,c023,3.0,18
Mozambique,c023,2.0,19
Germany,c023,1.0,20
Canada,c024,1245908.0,1
Ukraine,c024,236842.0,2
Australia,c024,174602.0,3
Russian Federation,c024,76407.0,4
Hungary,c024,70553.0,5
Lithuania,c024,68946.0,6
Romania,c024,51927.0,7
Poland,c024,39232.0,8
Latvia,c024,38176.0,9
Czech Republic,c024,28110.0,10
France,c024,23088.0,11
Slovakia,c024,22707.0,12
Bulgaria,c024,17546.0,13
Belgium,c024,17168.0,14
United States of America,c024,16476.0,15
United Kingdom,c024,8738.0,16
Serbia,c024,7147.0,17
Croatia,c024,6519.0,18
Spain,c024,6406.0,19
Uruguay,c024,6023.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,27383.0,1
Nigeria,c027,15047.0,2
Ethiopia,c027,13691.0,3
India,c027,13047.0,4
United Republic of Tanzania,c027,8915.0,5
Myanmar,c027,7677.0,6
Brazil,c027,3802.0,7
Burkina Faso,c027,3374.0,8
Chad,c027,3105.0,9
Mozambique,c027,2938.0,10
Paraguay,c027,1940.0,11
Pakistan,c027,1829.0,12
Mali,c027,1774.0,13
Uganda,c027,1608.0,14
"China, mainland",c027,1257.0,15
Egypt,c027,992.0,16
Somalia,c027,943.0,17
Bangladesh,c027,776.0,18
Guatemala,c027,637.0,19
Bolivia (Plurinational State of),c027,554.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Russian Federation,c030,2089.0,1
Kazakhstan,c030,1944.0,2
Canada,c030,1748.0,3
Italy,c030,541.0,4
Burkina Faso,c030,404.0,5
Bolivia (Plurinational State of),c030,291.0,6
"China, mainland",c030,286.0,7
India,c030,263.0,8
Benin,c030,240.0,9
Sudan,c030,206.0,10
United States of America,c030,99.0,11
Serbia,c030,82.0,12
Austria,c030,74.0,13
Poland,c030,69.0,14
United Kingdom,c030,64.0,15
Ukraine,c030,64.0,16
Czech Republic,c030,55.0,17
Ethiopia,c030,46.0,18
France,c030,43.0,19
Hungary,c030,43.0,20
Japan,c031,34116.0,1
Italy,c031,16439.0,2
"China, mainland",c031,9797.0,3
Spain,c031,9194.0,4
Mexico,c031,4957.0,5
Turkey,c031,4075.0,6
Portugal,c031,3506.0,7
United States of America,c031,3188.0,8
Iran (Islamic Republic of),c031,2599.0,9
Morocco,c031,1623.0,10
Chile,c031,1433.0,11
Netherlands,c031,1394.0,12
Greece,c031,796.0,13
Ukraine,c031,707.0,14
Azerbaijan,c031,530.0,15
Jordan,c031,526.0,16
Egypt,c031,353.0,17
France,c031,279.0,18
Uzbekistan,c031,273.0,19
India,c031,271.0,20
Japan,c032,85194.0,1
Netherlands,c032,2589.0,2
India,c032,2454.0,3
"China, mainland",c032,1473.0,4
Iran (Islamic Republic of),c032,824.0,5
Mexico,c032,677.0,6
Egypt,c032,632.0,7
Spain,c032,564.0,8
United States of America,c032,558.0,9
Pakistan,c032,480.0,10
Peru,c032,428.0,11
Turkey,c032,369.0,12
Uzbekistan,c032,351.0,13
Argentina,c032,314.0,14
Poland,c032,213.0,15
South Africa,c032,196.0,16
France,c032,153.0,17
Yemen,c032,145.0,18
Afghanistan,c032,143.0,19
Niger,c032,142.0,20
Japan,c033,641281.0,1
"China, mainland",c033,38469.0,2
Spain,c033,22295.0,3
Mexico,c033,21819.0,4
United States of America,c033,9063.0,5
Netherlands,c033,8023.0,6
Italy,c033,5312.0,7
India,c033,5119.0,8
Iran (Islamic Republic of),c033,4517.0,9
Belgium,c033,4129.0,10
Turkey,c033,4099.0,11
France,c033,3669.0,12
Guatemala,c033,2945.0,13
Morocco,c033,2920.0,14
Poland,c033,2882.0,15
Egypt,c033,2592.0,16
Hungary,c033,1895.0,17
Germany,c033,1852.0,18
Thailand,c033,1691.0,19
New Zealand,c033,1689.0,20
Japan,c034,79969.0,1
Brazil,c034,18020.0,2
Spain,c034,6474.0,3
South Africa,c034,3463.0,4
Egypt,c034,3354.0,5
Turkey,c034,2226.0,6
"China, mainland",c034,1495.0,7
United States of America,c034,1353.0,8
Morocco,c034,1091.0,9
Greece,c034,1046.0,10
Pakistan,c034,990.0,11
Mexico,c034,771.0,12
Italy,c034,566.0,13
Peru,c034,466.0,14
Chile,c034,458.0,15
Australia,c034,430.0,16
Argentina,c034,337.0,17
Costa Rica,c034,332.0,18
Israel,c034,331.0,19
India,c034,269.0,20
Japan,c035,1747.0,1
Argentina,c035,1400.0,2
Mexico,c035,1278.0,3
Spain,c035,968.0,4
South Africa,c035,769.0,5
Turkey,c035,639.0,6
Brazil,c035,194.0,7
Egypt,c035,180.0,8
Peru,c035,162.0,9
"China, mainland",c035,129.0,10
Chile,c035,124.0,11
United States of America,c035,89.0,12
Italy,c035,66.0,13
Colombia,c035,45.0,14
India,c035,27.0,15
Uruguay,c035,22.0,16
Greece,c035,21.0,17
Morocco,c035,20.0,18
Somalia,c035,19.0,19
Portugal,c035,16.0,20
South Africa,c036,2195.0,1
Turkey,c036,1444.0,2
"China, mainland",c036,1409.0,3
Israel,c036,1167.0,4
United States of America,c036,1109.0,5
Spain,c036,465.0,6
Mexico,c036,335.0,7
Thailand,c036,193.0,8
Viet Nam,c036,125.0,9
Eswatini,c036,101.0,10
Cyprus,c036,78.0,11
Paraguay,c036,69.0,12
"China, Taiwan Province of",c036,43.0,13
Malaysia,c036,33.0,14
Belgium,c036,26.0,15
Australia,c036,25.0,16
Lebanon,c036,23.0,17
Austria,c036,19.0,18
Egypt,c036,16.0,19
Morocco,c036,16.0,20
Japan,c037,4460.0,1
Spain,c037,927.0,2
Mexico,c037,794.0,3
Italy,c037,537.0,4
United States of America,c037,221.0,5
Thailand,c037,171.0,6
Brazil,c037,134.0,7
Israel,c037,102.0,8
Egypt,c037,84.0,9
India,c037,84.0,10
Greece,c037,78.0,11
South Africa,c037,58.0,12
Iran (Islamic Republic of),c037,50.0,13
Viet Nam,c037,50.0,14
United Arab Emirates,c037,46.0,15
Bolivia (Plurinational State of),c037,33.0,16
"China, Taiwan Province of",c037,33.0,17
Saudi Arabia,c037,24.0,18
Turkey,c037,20.0,19
Kuwait,c037,16.0,20
Ecuador,c038,50721.0,1
Philippines,c038,30107.0,2
Guatemala,c038,21384.0,3
Costa Rica,c038,20182.0,4
Colombia,c038,17327.0,5
Viet Nam,c038,5271.0,6
Honduras,c038,4584.0,7
Mexico,c038,4264.0,8
Panama,c038,3326.0,9
Côte d'Ivoire,c038,3318.0,10
Cambodia,c038,2371.0,11
Dominican Republic,c038,2294.0,12
India,c038,1808.0,13
Peru,c038,1800.0,14
Cameroon,c038,1544.0,15
Lao People's Democratic Republic,c038,1382.0,16
Turkey,c038,1149.0,17
Mozambique,c038,1143.0,18
Bolivia (Plurinational State of),c038,989.0,19
Pakistan,c038,870.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Japan,c040,145095.0,1
Poland,c040,12010.0,2
"China, mainland",c040,8015.0,3
Italy,c040,6144.0,4
Chile,c040,4860.0,5
Turkey,c040,4169.0,6
South Africa,c040,2561.0,7
United States of America,c040,2533.0,8
Republic of Moldova,c040,2344.0,9
Iran (Islamic Republic of),c040,2200.0,10
New Zealand,c040,2032.0,11
France,c040,1619.0,12
Argentina,c040,1285.0,13
Spain,c040,1222.0,14
Germany,c040,1085.0,15
Austria,c040,899.0,16
Serbia,c040,888.0,17
Hungary,c040,812.0,18
Ukraine,c040,562.0,19
Portugal,c040,553.0,20
Philippines,c041,5235.0,1
Costa Rica,c041,5019.0,2
Thailand,c041,1699.0,3
Indonesia,c041,1140.0,4
Kenya,c041,409.0,5
Japan,c041,399.0,6
Guatemala,c041,216.0,7
South Africa,c041,214.0,8
Honduras,c041,201.0,9
Ecuador,c041,194.0,10
Lebanon,c041,192.0,11
Viet Nam,c041,161.0,12
"China, Taiwan Province of",c041,108.0,13
Ghana,c041,104.0,14
Brazil,c041,101.0,15
Mexico,c041,97.0,16
"China, mainland",c041,79.0,17
Malaysia,c041,76.0,18
Côte d'Ivoire,c041,60.0,19
Benin,c041,48.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Japan,c043,64352.0,1
Turkey,c043,13608.0,2
Chile,c043,9618.0,3
United States of America,c043,8037.0,4
Italy,c043,7409.0,5
"China, mainland",c043,6178.0,6
South Africa,c043,6149.0,7
Spain,c043,5183.0,8
Peru,c043,4457.0,9
Iran (Islamic Republic of),c043,4272.0,10
Argentina,c043,3764.0,11
India,c043,2998.0,12
Uzbekistan,c043,2995.0,13
Afghanistan,c043,2839.0,14
Mexico,c043,1709.0,15
Egypt,c043,1602.0,16
Greece,c043,1425.0,17
Germany,c043,635.0,18
Brazil,c043,526.0,19
Lebanon,c043,496.0,20
Japan,c044,72751.0,1
Thailand,c044,6313.0,2
Mexico,c044,5768.0,3
"China, mainland",c044,5369.0,4
Spain,c044,4886.0,5
Viet Nam,c044,3989.0,6
Turkey,c044,3632.0,7
Chile,c044,3140.0,8
Peru,c044,2423.0,9
Greece,c044,2362.0,10
Italy,c044,1793.0,11
United States of America,c044,1714.0,12
South Africa,c044,1352.0,13
New Zealand,c044,1315.0,14
Egypt,c044,1252.0,15
India,c044,1241.0,16
Brazil,c044,1190.0,17
Poland,c044,1139.0,18
Netherlands,c044,1059.0,19
Argentina,c044,1027.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
Japan,c047,3660.0,1
Kenya,c047,102.0,2
"China, mainland",c047,63.0,3
Sri Lanka,c047,50.0,4
India,c047,38.0,5
Viet Nam,c047,22.0,6
Uganda,c047,13.0,7
Brazil,c047,9.0,8
Indonesia,c047,8.0,9
Malawi,c047,8.0,10
Argentina,c047,7.0,11
Paraguay,c047,4.0,12
United Republic of Tanzania,c047,4.0,13
Burundi,c047,2.0,14
Iran (Islamic Republic of),c047,2.0,15
Nepal,c047,2.0,16
Zimbabwe,c047,2.0,17
Myanmar,c047,1.0,18
Mozambique,c047,1.0,19
Thailand,c047,1.0,20
Japan,c048,669.0,1
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
India,c050,85540.0,1
