Country,Commodity,Export_Value,Rank
Czech Republic,c009,292489.0,16
Romania,c009,254244.0,17
Sweden,c009,239393.0,18
Argentina,c009,199000.0,19
Belgium,c009,175233.0,20
Egypt,c010,1957355.0,1
Netherlands,c010,4908.0,2
Germany,c010,4754.0,3
United States of America,c010,3483.0,4
Belgium,c010,3276.0,5
France,c010,3012.0,6
Canada,c010,2358.0,7
Poland,c010,1205.0,8
"China, mainland",c010,640.0,9
Argentina,c010,526.0,10
India,c010,486.0,11
Pakistan,c010,429.0,12
Belarus,c010,416.0,13
United Kingdom,c010,344.0,14
Denmark,c010,329.0,15
Spain,c010,255.0,16
South Africa,c010,231.0,17
Turkey,c010,227.0,18
Iran (Islamic Republic of),c010,161.0,19
Kazakhstan,c010,149.0,20
Thailand,c011,22678995.0,1
Nigeria,c011,21039326.0,2
Ghana,c011,11579357.0,3
Brazil,c011,10573364.0,4
Viet Nam,c011,6840555.0,5
Malawi,c011,3715710.0,6
"China, mainland",c011,3520447.0,7
Democratic Republic of the Congo,c011,3335893.0,8
Cambodia,c011,3135737.0,9
Cameroon,c011,2740600.0,10
Côte d'Ivoire,c011,2245267.0,11
Paraguay,c011,2151278.0,12
Benin,c011,1889265.0,13
Angola,c011,1651695.0,14
Philippines,c011,1551750.0,15
Lao People's Democratic Republic,c011,1464794.0,16
United Republic of Tanzania,c011,1391993.0,17
Indonesia,c011,1041543.0,18
Mozambique,c011,1023788.0,19
Senegal,c011,815755.0,20
Egypt,c012,111000.0,1
Egypt,c013,32000.0,1
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Egypt,c015,12405000.0,1
Egypt,c016,11805000.0,1
Egypt,c017,6890.0,1
Myanmar,c017,35.0,2
Argentina,c017,13.0,3
United States of America,c017,12.0,4
Canada,c017,10.0,5
"China, mainland",c017,8.0,6
Brazil,c017,5.0,7
Ethiopia,c017,5.0,8
Kyrgyzstan,c017,2.0,9
Nicaragua,c017,2.0,10
United Republic of Tanzania,c017,2.0,11
Turkey,c017,2.0,12
Uganda,c017,2.0,13
Australia,c017,1.0,14
India,c017,1.0,15
Indonesia,c017,1.0,16
Kenya,c017,1.0,17
Madagascar,c017,1.0,18
Mozambique,c017,1.0,19
Canada,c018,2153815.0,1
Russian Federation,c018,1895694.0,2
"China, mainland",c018,981118.0,3
United States of America,c018,499267.0,4
France,c018,435266.0,5
Germany,c018,249042.0,6
Ukraine,c018,231227.0,7
Spain,c018,179649.0,8
Australia,c018,128732.0,9
India,c018,108267.0,10
United Kingdom,c018,90303.0,11
Lithuania,c018,85791.0,12
Romania,c018,78097.0,13
Belarus,c018,75828.0,14
Kazakhstan,c018,58261.0,15
Estonia,c018,40458.0,16
Argentina,c018,40281.0,17
Czech Republic,c018,37878.0,18
Sweden,c018,33804.0,19
Finland,c018,27525.0,20
Canada,c019,15559.0,1
Egypt,c019,14731.0,2
Australia,c019,6865.0,3
United States of America,c019,2549.0,4
Turkey,c019,1900.0,5
India,c019,1839.0,6
Russian Federation,c019,1666.0,7
United Republic of Tanzania,c019,1578.0,8
Lithuania,c019,693.0,9
Argentina,c019,648.0,10
Latvia,c019,429.0,11
Mexico,c019,424.0,12
Ethiopia,c019,316.0,13
Germany,c019,315.0,14
France,c019,306.0,15
United Kingdom,c019,291.0,16
"China, mainland",c019,238.0,17
Kazakhstan,c019,231.0,18
Kenya,c019,217.0,19
Poland,c019,173.0,20
Egypt,c020,423.0,1
United States of America,c020,122.0,2
Côte d'Ivoire,c020,74.0,3
Turkey,c020,47.0,4
Viet Nam,c020,37.0,5
United Republic of Tanzania,c020,32.0,6
"China, mainland",c020,27.0,7
Spain,c020,26.0,8
Chile,c020,17.0,9
India,c020,17.0,10
Indonesia,c020,15.0,11
Australia,c020,14.0,12
Mexico,c020,13.0,13
Iran (Islamic Republic of),c020,12.0,14
Nigeria,c020,11.0,15
Guinea-Bissau,c020,10.0,16
Ghana,c020,9.0,17
Benin,c020,8.0,18
Mozambique,c020,8.0,19
Myanmar,c020,7.0,20
Brazil,c021,1810443.0,1
United States of America,c021,1617397.0,2
Paraguay,c021,179218.0,3
Argentina,c021,160013.0,4
Canada,c021,114336.0,5
Egypt,c021,76579.0,6
Uruguay,c021,48680.0,7
Ukraine,c021,36843.0,8
Russian Federation,c021,22396.0,9
Croatia,c021,6873.0,10
Serbia,c021,6775.0,11
Romania,c021,2557.0,12
Slovakia,c021,2235.0,13
France,c021,2077.0,14
India,c021,1953.0,15
Ethiopia,c021,1842.0,16
Austria,c021,1673.0,17
Hungary,c021,1412.0,18
"China, mainland",c021,1346.0,19
Kazakhstan,c021,1072.0,20
Egypt,c022,74529.0,1
India,c022,289.0,2
Argentina,c022,268.0,3
United States of America,c022,222.0,4
"China, mainland",c022,185.0,5
Sudan,c022,132.0,6
Brazil,c022,104.0,7
Senegal,c022,103.0,8
Myanmar,c022,29.0,9
Nicaragua,c022,27.0,10
Malawi,c022,20.0,11
Viet Nam,c022,19.0,12
United Republic of Tanzania,c022,18.0,13
Benin,c022,12.0,14
Madagascar,c022,10.0,15
Uzbekistan,c022,5.0,16
Bolivia (Plurinational State of),c022,4.0,17
Lao People's Democratic Republic,c022,3.0,18
Mexico,c022,3.0,19
Côte d'Ivoire,c022,2.0,20
Egypt,c023,9138.0,1
Romania,c023,5442.0,2
Bulgaria,c023,2301.0,3
"China, mainland",c023,1877.0,4
Republic of Moldova,c023,1490.0,5
France,c023,1443.0,6
Hungary,c023,1296.0,7
Kazakhstan,c023,928.0,8
Argentina,c023,812.0,9
Serbia,c023,562.0,10
Slovakia,c023,393.0,11
Turkey,c023,341.0,12
United States of America,c023,238.0,13
Croatia,c023,206.0,14
Canada,c023,141.0,15
Spain,c023,107.0,16
Greece,c023,83.0,17
Austria,c023,39.0,18
Lithuania,c023,32.0,19
Germany,c023,15.0,20
Canada,c024,22423843.0,1
"China, mainland",c024,8862388.0,2
India,c024,8198610.0,3
Germany,c024,3651268.0,4
France,c024,3352801.0,5
Poland,c024,2858633.0,6
Russian Federation,c024,2603025.0,7
Australia,c024,2552004.0,8
Ukraine,c024,2447586.0,9
United States of America,c024,1669381.0,10
Czech Republic,c024,1241122.0,11
United Kingdom,c024,1160152.0,12
Lithuania,c024,961420.0,13
Hungary,c024,860039.0,14
Romania,c024,807390.0,15
Belarus,c024,747033.0,16
Denmark,c024,645504.0,17
Pakistan,c024,568434.0,18
Latvia,c024,474073.0,19
Slovakia,c024,431951.0,20
Egypt,c025,160000.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Egypt,c027,3571.0,1
Sudan,c027,589.0,2
Nigeria,c027,324.0,3
Ethiopia,c027,294.0,4
India,c027,280.0,5
United Republic of Tanzania,c027,192.0,6
Myanmar,c027,165.0,7
Brazil,c027,82.0,8
Burkina Faso,c027,73.0,9
Chad,c027,67.0,10
Mozambique,c027,63.0,11
Paraguay,c027,42.0,12
Pakistan,c027,39.0,13
Mali,c027,38.0,14
Uganda,c027,35.0,15
"China, mainland",c027,27.0,16
Somalia,c027,20.0,17
Bangladesh,c027,17.0,18
Guatemala,c027,14.0,19
Bolivia (Plurinational State of),c027,12.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Egypt,c029,135000.0,1
Egypt,c030,7966.0,1
Russian Federation,c030,936.0,2
Kazakhstan,c030,872.0,3
Canada,c030,783.0,4
Italy,c030,241.0,5
Burkina Faso,c030,182.0,6
Bolivia (Plurinational State of),c030,131.0,7
"China, mainland",c030,128.0,8
India,c030,118.0,9
Benin,c030,108.0,10
Sudan,c030,93.0,11
United States of America,c030,45.0,12
Serbia,c030,36.0,13
Austria,c030,32.0,14
Poland,c030,31.0,15
United Kingdom,c030,28.0,16
Ukraine,c030,28.0,17
Czech Republic,c030,25.0,18
Ethiopia,c030,21.0,19
France,c030,20.0,20
Egypt,c031,559412.0,1
Italy,c031,398.0,2
"China, mainland",c031,237.0,3
Spain,c031,223.0,4
Mexico,c031,120.0,5
Turkey,c031,99.0,6
Portugal,c031,85.0,7
United States of America,c031,77.0,8
Iran (Islamic Republic of),c031,63.0,9
Morocco,c031,39.0,10
Chile,c031,35.0,11
Netherlands,c031,34.0,12
Greece,c031,19.0,13
Ukraine,c031,17.0,14
Azerbaijan,c031,13.0,15
Jordan,c031,13.0,16
France,c031,7.0,17
India,c031,7.0,18
Syrian Arab Republic,c031,7.0,19
Uzbekistan,c031,7.0,20
Egypt,c032,262000.0,1
Egypt,c033,694921.0,1
"China, mainland",c033,467.0,2
Spain,c033,271.0,3
Mexico,c033,265.0,4
United States of America,c033,110.0,5
Netherlands,c033,97.0,6
Italy,c033,65.0,7
India,c033,62.0,8
Iran (Islamic Republic of),c033,55.0,9
Turkey,c033,50.0,10
Belgium,c033,50.0,11
France,c033,45.0,12
Guatemala,c033,36.0,13
Morocco,c033,35.0,14
Poland,c033,35.0,15
Hungary,c033,23.0,16
Germany,c033,22.0,17
New Zealand,c033,21.0,18
Thailand,c033,21.0,19
Peru,c033,20.0,20
Egypt,c034,347323.0,1
Brazil,c034,293.0,2
Spain,c034,105.0,3
South Africa,c034,56.0,4
Turkey,c034,36.0,5
"China, mainland",c034,24.0,6
United States of America,c034,22.0,7
Morocco,c034,18.0,8
Greece,c034,17.0,9
Pakistan,c034,16.0,10
Mexico,c034,13.0,11
Italy,c034,9.0,12
Peru,c034,8.0,13
Australia,c034,7.0,14
Chile,c034,7.0,15
Argentina,c034,5.0,16
Costa Rica,c034,5.0,17
Israel,c034,5.0,18
India,c034,4.0,19
Belize,c034,3.0,20
Egypt,c035,27000.0,1
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Egypt,c038,115742.0,1
Ecuador,c038,72.0,2
Philippines,c038,43.0,3
Guatemala,c038,30.0,4
Costa Rica,c038,29.0,5
Colombia,c038,25.0,6
Viet Nam,c038,7.0,7
Honduras,c038,6.0,8
Mexico,c038,6.0,9
Côte d'Ivoire,c038,5.0,10
Panama,c038,5.0,11
Dominican Republic,c038,3.0,12
India,c038,3.0,13
Cambodia,c038,3.0,14
Peru,c038,3.0,15
Cameroon,c038,2.0,16
Lao People's Democratic Republic,c038,2.0,17
Mozambique,c038,2.0,18
Turkey,c038,2.0,19
Bolivia (Plurinational State of),c038,1.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Egypt,c040,49222.0,1
Poland,c040,940.0,2
"China, mainland",c040,627.0,3
Italy,c040,481.0,4
Chile,c040,380.0,5
Turkey,c040,326.0,6
South Africa,c040,200.0,7
United States of America,c040,198.0,8
Republic of Moldova,c040,183.0,9
Iran (Islamic Republic of),c040,172.0,10
New Zealand,c040,159.0,11
France,c040,127.0,12
Argentina,c040,101.0,13
Spain,c040,96.0,14
Germany,c040,85.0,15
Austria,c040,70.0,16
Serbia,c040,70.0,17
Hungary,c040,64.0,18
Ukraine,c040,44.0,19
Portugal,c040,43.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Egypt,c042,168708.0,1
Saudi Arabia,c042,50.0,2
Iraq,c042,48.0,3
Iran (Islamic Republic of),c042,47.0,4
United Arab Emirates,c042,41.0,5
Algeria,c042,29.0,6
Tunisia,c042,27.0,7
Pakistan,c042,26.0,8
Israel,c042,11.0,9
Oman,c042,5.0,10
United States of America,c042,3.0,11
Turkey,c042,2.0,12
Jordan,c042,1.0,13
Libya,c042,1.0,14
Mexico,c042,1.0,15
Egypt,c043,141534.0,1
Turkey,c043,185.0,2
Chile,c043,131.0,3
United States of America,c043,109.0,4
Italy,c043,100.0,5
"China, mainland",c043,85.0,6
South Africa,c043,84.0,7
Spain,c043,71.0,8
Peru,c043,60.0,9
Iran (Islamic Republic of),c043,58.0,10
Argentina,c043,51.0,11
India,c043,41.0,12
Uzbekistan,c043,41.0,13
Afghanistan,c043,39.0,14
Mexico,c043,23.0,15
Greece,c043,19.0,16
Germany,c043,8.0,17
Brazil,c043,7.0,18
Lebanon,c043,6.0,19
Republic of Moldova,c043,6.0,20
Egypt,c044,254665.0,1
Thailand,c044,1019.0,2
Mexico,c044,931.0,3
"China, mainland",c044,867.0,4
Spain,c044,789.0,5
Viet Nam,c044,644.0,6
Turkey,c044,586.0,7
Chile,c044,507.0,8
Peru,c044,391.0,9
Greece,c044,381.0,10
Italy,c044,289.0,11
United States of America,c044,277.0,12
South Africa,c044,218.0,13
New Zealand,c044,212.0,14
India,c044,200.0,15
Brazil,c044,192.0,16
Poland,c044,184.0,17
Netherlands,c044,171.0,18
Argentina,c044,166.0,19
Serbia,c044,163.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
Egypt,c050,2905.0,1
India,c050,60.0,2
"China, mainland",c050,19.0,3
Peru,c050,4.0,4
Mexico,c050,3.0,5
Myanmar,c050,2.0,6
Uzbekistan,c050,2.0,7
Viet Nam,c050,2.0,8
Spain,c050,1.0,9
Thailand,c050,1.0,10
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
Egypt,c052,915.0,1
India,c052,442.0,2
"China, mainland",c052,309.0,3
Indonesia,c052,40.0,4
Thailand,c052,33.0,5
Turkey,c052,33.0,6
Viet Nam,c052,30.0,7
Peru,c052,25.0,8
Syrian Arab Republic,c052,23.0,9
Nigeria,c052,22.0,10
Guatemala,c052,12.0,11
Iran (Islamic Republic of),c052,12.0,12
Russian Federation,c052,11.0,13
Bulgaria,c052,10.0,14
Myanmar,c052,10.0,15
Sri Lanka,c052,9.0,16
Nepal,c052,8.0,17
Afghanistan,c052,6.0,18
Ethiopia,c052,5.0,19
Bangladesh,c052,4.0,20
Egypt,c061,51132858.0,1
Egypt,c062,25496832.0,1
Egypt,c063,72753.0,1
Indonesia,c064,10188472.0,1
Malaysia,c064,4734563.0,2
Thailand,c064,631605.0,3
Nigeria,c064,331703.0,4
Colombia,c064,288670.0,5
Honduras,c064,198111.0,6
Guatemala,c064,184320.0,7
Papua New Guinea,c064,156866.0,8
Brazil,c064,148187.0,9
Ghana,c064,141077.0,10
Côte d'Ivoire,c064,135314.0,11
Ecuador,c064,103897.0,12
Mexico,c064,87819.0,13
Costa Rica,c064,87818.0,14
Cameroon,c064,79963.0,15
Democratic Republic of the Congo,c064,74999.0,16
Peru,c064,65882.0,17
Sierra Leone,c064,36086.0,18
"China, mainland",c064,33240.0,19
Philippines,c064,33000.0,20
India,c065,429736.0,1
Colombia,c065,66935.0,2
Honduras,c065,15835.0,3
Uganda,c065,10955.0,4
Lao People's Democratic Republic,c065,10772.0,5
United Republic of Tanzania,c065,7922.0,6
"China, mainland",c065,5001.0,7
Nicaragua,c065,3718.0,8
Kenya,c065,3365.0,9
Japan,c065,3000.0,10
Philippines,c065,1000.0,11
Haiti,c065,945.0,12
Egypt,c066,130976.0,1
Brazil,c066,3217.0,2
India,c066,758.0,3
Thailand,c066,577.0,4
Australia,c066,347.0,5
France,c066,237.0,6
Guatemala,c066,178.0,7
Germany,c066,149.0,8
Russian Federation,c066,138.0,9
Mexico,c066,117.0,10
South Africa,c066,92.0,11
Colombia,c066,79.0,12
Eswatini,c066,76.0,13
Poland,c066,70.0,14
Netherlands,c066,67.0,15
El Salvador,c066,64.0,16
Cuba,c066,57.0,17
Belgium,c066,47.0,18
Belarus,c066,46.0,19
United Arab Emirates,c066,46.0,20
Egypt,c067,299551.0,1
United States of America,c067,1449.0,2
Thailand,c067,1443.0,3
Austria,c067,950.0,4
"China, mainland",c067,783.0,5
Russian Federation,c067,624.0,6
Germany,c067,569.0,7
Mexico,c067,510.0,8
India,c067,469.0,9
Guatemala,c067,341.0,10
Malaysia,c067,294.0,11
Hungary,c067,254.0,12
Netherlands,c067,233.0,13
Indonesia,c067,229.0,14
Republic of Korea,c067,229.0,15
Poland,c067,226.0,16
El Salvador,c067,187.0,17
Spain,c067,180.0,18
South Africa,c067,170.0,19
France,c067,163.0,20
Argentina,c068,11266.0,1
Belgium,c068,3561.0,2
Japan,c068,2975.0,3
Austria,c068,2889.0,4
United States of America,c068,2643.0,5
Brazil,c068,2355.0,6
Paraguay,c068,1331.0,7
Russian Federation,c068,1203.0,8
Netherlands,c068,1153.0,9
