Country,Commodity,Export_Value,Rank
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Cambodia,c015,581000.0,1
Russian Federation,c016,39353891.0,1
Germany,c016,28206564.0,2
United States of America,c016,26460729.0,3
France,c016,25996243.0,4
Turkey,c016,21405334.0,5
Poland,c016,14719223.0,6
Egypt,c016,11805000.0,7
"China, mainland",c016,10029888.0,8
Ukraine,c016,9149999.0,9
Netherlands,c016,6806893.0,10
United Kingdom,c016,5635000.0,11
Iran (Islamic Republic of),c016,5420058.0,12
Belgium,c016,4816410.0,13
Belarus,c016,4526922.0,14
Japan,c016,3889223.0,15
Czech Republic,c016,3601236.0,16
Morocco,c016,3083052.0,17
Denmark,c016,2438616.0,18
Austria,c016,2116000.0,19
Spain,c016,2037889.0,20
Cambodia,c017,8850.0,1
Myanmar,c017,35.0,2
Argentina,c017,12.0,3
United States of America,c017,11.0,4
Canada,c017,9.0,5
"China, mainland",c017,9.0,6
Brazil,c017,3.0,7
Ethiopia,c017,3.0,8
Australia,c017,2.0,9
Kyrgyzstan,c017,2.0,10
Nicaragua,c017,2.0,11
United Republic of Tanzania,c017,2.0,12
Turkey,c017,2.0,13
Uganda,c017,2.0,14
Egypt,c017,1.0,15
India,c017,1.0,16
Canada,c018,2153815.0,1
Russian Federation,c018,1895694.0,2
"China, mainland",c018,981118.0,3
United States of America,c018,499267.0,4
France,c018,435266.0,5
Germany,c018,249042.0,6
Ukraine,c018,231227.0,7
Spain,c018,179649.0,8
Australia,c018,128732.0,9
India,c018,108267.0,10
United Kingdom,c018,90303.0,11
Lithuania,c018,85791.0,12
Romania,c018,78097.0,13
Belarus,c018,75828.0,14
Kazakhstan,c018,58261.0,15
Estonia,c018,40458.0,16
Argentina,c018,40281.0,17
Czech Republic,c018,37878.0,18
Sweden,c018,33804.0,19
Finland,c018,27525.0,20
Canada,c019,37404.0,1
Australia,c019,16500.0,2
United States of America,c019,6129.0,3
Turkey,c019,4568.0,4
India,c019,4419.0,5
Russian Federation,c019,4005.0,6
United Republic of Tanzania,c019,3792.0,7
Lithuania,c019,1666.0,8
Argentina,c019,1559.0,9
Latvia,c019,1036.0,10
Mexico,c019,1019.0,11
Ethiopia,c019,763.0,12
Germany,c019,762.0,13
France,c019,736.0,14
United Kingdom,c019,699.0,15
"China, mainland",c019,575.0,16
Kazakhstan,c019,559.0,17
Kenya,c019,522.0,18
Poland,c019,415.0,19
United Arab Emirates,c019,359.0,20
United States of America,c020,193313.0,1
"China, mainland",c020,161059.0,2
Turkey,c020,62213.0,3
Côte d'Ivoire,c020,50672.0,4
India,c020,47394.0,5
Iran (Islamic Republic of),c020,39363.0,6
Spain,c020,32863.0,7
Indonesia,c020,26416.0,8
Benin,c020,23129.0,9
United Republic of Tanzania,c020,21426.0,10
Guinea-Bissau,c020,19644.0,11
Mexico,c020,17648.0,12
Nigeria,c020,16772.0,13
Viet Nam,c020,16376.0,14
Bangladesh,c020,16371.0,15
Burkina Faso,c020,15541.0,16
Chile,c020,13258.0,17
Philippines,c020,13015.0,18
Italy,c020,10687.0,19
Australia,c020,10222.0,20
Cambodia,c021,113226.0,1
Brazil,c021,798.0,2
United States of America,c021,713.0,3
Paraguay,c021,79.0,4
Argentina,c021,71.0,5
Canada,c021,50.0,6
Uruguay,c021,21.0,7
Ukraine,c021,16.0,8
Russian Federation,c021,9.0,9
Croatia,c021,3.0,10
Serbia,c021,3.0,11
Austria,c021,1.0,12
France,c021,1.0,13
India,c021,1.0,14
Romania,c021,1.0,15
Slovakia,c021,1.0,16
Ethiopia,c021,1.0,17
Cambodia,c022,3833.0,1
India,c022,32.0,2
Argentina,c022,31.0,3
United States of America,c022,25.0,4
"China, mainland",c022,21.0,5
Sudan,c022,16.0,6
Brazil,c022,12.0,7
Senegal,c022,12.0,8
Myanmar,c022,4.0,9
Nicaragua,c022,4.0,10
Malawi,c022,3.0,11
United Republic of Tanzania,c022,3.0,12
Viet Nam,c022,3.0,13
Russian Federation,c023,13538985.0,1
Ukraine,c023,12150079.0,2
Argentina,c023,3021746.0,3
"China, mainland",c023,2834651.0,4
Romania,c023,2649551.0,5
Turkey,c023,2295119.0,6
Hungary,c023,1866275.0,7
Bulgaria,c023,1815657.0,8
France,c023,1533095.0,9
United Republic of Tanzania,c023,1055548.0,10
United States of America,c023,1037911.0,11
Spain,c023,975099.0,12
Kazakhstan,c023,908905.0,13
South Africa,c023,849289.0,14
Republic of Moldova,c023,623969.0,15
Serbia,c023,586524.0,16
Italy,c023,335168.0,17
Greece,c023,296673.0,18
India,c023,213891.0,19
Uganda,c023,198992.0,20
Canada,c024,22423843.0,1
"China, mainland",c024,8862388.0,2
India,c024,8198610.0,3
Germany,c024,3651268.0,4
France,c024,3352801.0,5
Poland,c024,2858633.0,6
Russian Federation,c024,2603025.0,7
Australia,c024,2552004.0,8
Ukraine,c024,2447586.0,9
United States of America,c024,1669381.0,10
Czech Republic,c024,1241122.0,11
United Kingdom,c024,1160152.0,12
Lithuania,c024,961420.0,13
Hungary,c024,860039.0,14
Romania,c024,807390.0,15
Belarus,c024,747033.0,16
Denmark,c024,645504.0,17
Pakistan,c024,568434.0,18
Latvia,c024,474073.0,19
Slovakia,c024,431951.0,20
Cambodia,c025,239.0,1
Cambodia,c026,72358.0,1
Indonesia,c026,1301.0,2
Philippines,c026,597.0,3
Papua New Guinea,c026,140.0,4
Viet Nam,c026,133.0,5
Thailand,c026,130.0,6
Sri Lanka,c026,118.0,7
Dominican Republic,c026,41.0,8
Vanuatu,c026,37.0,9
Malaysia,c026,34.0,10
Ghana,c026,12.0,11
Mexico,c026,9.0,12
Costa Rica,c026,6.0,13
Guyana,c026,6.0,14
Côte d'Ivoire,c026,3.0,15
Nicaragua,c026,3.0,16
Kiribati,c026,2.0,17
Timor-Leste,c026,2.0,18
Venezuela (Bolivarian Republic of),c026,2.0,19
Peru,c026,1.0,20
Cambodia,c027,2000.0,1
Cambodia,c028,427801.0,1
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
India,c030,2592183.0,1
"China, mainland",c030,2413528.0,2
Kazakhstan,c030,1181143.0,3
Russian Federation,c030,882230.0,4
Pakistan,c030,636498.0,5
Canada,c030,610966.0,6
Nigeria,c030,604786.0,7
Ethiopia,c030,329438.0,8
Italy,c030,290482.0,9
Malaysia,c030,226542.0,10
United States of America,c030,223773.0,11
Indonesia,c030,197430.0,12
Mali,c030,176999.0,13
Burkina Faso,c030,146082.0,14
Mozambique,c030,104733.0,15
Thailand,c030,99735.0,16
Bolivia (Plurinational State of),c030,86714.0,17
Brazil,c030,85146.0,18
Sudan,c030,80594.0,19
Mexico,c030,79520.0,20
"China, mainland",c031,7261264.0,1
Turkey,c031,2037724.0,2
India,c031,1723613.0,3
United States of America,c031,970655.0,4
Egypt,c031,565365.0,5
Nigeria,c031,499255.0,6
Italy,c031,439667.0,7
Mexico,c031,374747.0,8
Spain,c031,353514.0,9
Iran (Islamic Republic of),c031,346421.0,10
Brazil,c031,303347.0,11
Chile,c031,214699.0,12
Portugal,c031,169310.0,13
Morocco,c031,141990.0,14
Algeria,c031,130130.0,15
Tunisia,c031,126054.0,16
Cameroon,c031,100288.0,17
Greece,c031,98614.0,18
Kenya,c031,84862.0,19
Argentina,c031,80079.0,20
"China, mainland",c032,2658311.0,1
India,c032,2343395.0,2
Kazakhstan,c032,671682.0,3
Turkey,c032,358220.0,4
United States of America,c032,296282.0,5
Egypt,c032,290026.0,6
Iran (Islamic Republic of),c032,209548.0,7
Pakistan,c032,191584.0,8
Netherlands,c032,164321.0,9
Sudan,c032,163957.0,10
Spain,c032,156752.0,11
Mexico,c032,148890.0,12
Algeria,c032,139000.0,13
Bangladesh,c032,136136.0,14
Brazil,c032,125000.0,15
Uzbekistan,c032,119565.0,16
Niger,c032,116211.0,17
Nigeria,c032,115917.0,18
Colombia,c032,112775.0,19
France,c032,112264.0,20
Cambodia,c033,55391.0,1
"China, mainland",c033,135.0,2
Spain,c033,78.0,3
Mexico,c033,76.0,4
United States of America,c033,32.0,5
Netherlands,c033,28.0,6
Italy,c033,19.0,7
India,c033,18.0,8
Iran (Islamic Republic of),c033,16.0,9
Turkey,c033,14.0,10
Belgium,c033,14.0,11
France,c033,13.0,12
Guatemala,c033,10.0,13
Morocco,c033,10.0,14
Poland,c033,10.0,15
Egypt,c033,9.0,16
Hungary,c033,7.0,17
Germany,c033,6.0,18
New Zealand,c033,6.0,19
Peru,c033,6.0,20
Cambodia,c034,5385.0,1
Brazil,c034,246.0,2
Spain,c034,88.0,3
South Africa,c034,47.0,4
Egypt,c034,46.0,5
Turkey,c034,30.0,6
"China, mainland",c034,20.0,7
United States of America,c034,18.0,8
Morocco,c034,15.0,9
Greece,c034,14.0,10
Pakistan,c034,14.0,11
Mexico,c034,11.0,12
Italy,c034,8.0,13
Australia,c034,6.0,14
Chile,c034,6.0,15
Peru,c034,6.0,16
Argentina,c034,5.0,17
Costa Rica,c034,5.0,18
Israel,c034,5.0,19
India,c034,4.0,20
India,c035,311848.0,1
"China, mainland",c035,297374.0,2
Mexico,c035,280625.0,3
Brazil,c035,242889.0,4
Argentina,c035,196460.0,5
Turkey,c035,84881.0,6
Spain,c035,80644.0,7
South Africa,c035,73529.0,8
Peru,c035,45774.0,9
Iran (Islamic Republic of),c035,40843.0,10
Egypt,c035,32638.0,11
Sudan,c035,29077.0,12
Colombia,c035,26406.0,13
United States of America,c035,22525.0,14
Chile,c035,18452.0,15
Guatemala,c035,17168.0,16
Italy,c035,16852.0,17
Thailand,c035,12915.0,18
Syrian Arab Republic,c035,9718.0,19
Lebanon,c035,9120.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Cambodia,c038,19796.0,1
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
"China, mainland",c040,10039984.0,1
Poland,c040,946823.0,2
France,c040,823565.0,3
Chile,c040,497147.0,4
Italy,c040,487399.0,5
South Africa,c040,410764.0,6
Turkey,c040,366253.0,7
Belarus,c040,325998.0,8
Republic of Korea,c040,312681.0,9
Ukraine,c040,283166.0,10
Uzbekistan,c040,274725.0,11
Iran (Islamic Republic of),c040,260751.0,12
India,c040,233739.0,13
Russian Federation,c040,229852.0,14
United States of America,c040,225608.0,15
Tajikistan,c040,176642.0,16
Japan,c040,147217.0,17
Mexico,c040,143026.0,18
Spain,c040,135175.0,19
Hungary,c040,124820.0,20
Cambodia,c041,1956.0,1
Philippines,c041,15.0,2
Costa Rica,c041,14.0,3
Thailand,c041,5.0,4
Indonesia,c041,3.0,5
Ecuador,c041,1.0,6
Guatemala,c041,1.0,7
Honduras,c041,1.0,8
Kenya,c041,1.0,9
Lebanon,c041,1.0,10
South Africa,c041,1.0,11
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Italy,c043,7173315.0,1
Spain,c043,5676572.0,2
France,c043,5171516.0,3
"China, mainland",c043,3431024.0,4
United States of America,c043,2984294.0,5
Chile,c043,1841664.0,6
South Africa,c043,1693578.0,7
Argentina,c043,1596255.0,8
Australia,c043,1330321.0,9
Turkey,c043,1283837.0,10
Portugal,c043,834996.0,11
Brazil,c043,559924.0,12
Romania,c043,541546.0,13
Greece,c043,510449.0,14
New Zealand,c043,437316.0,15
Germany,c043,427659.0,16
Russian Federation,c043,407379.0,17
Hungary,c043,379791.0,18
Peru,c043,370764.0,19
Republic of Moldova,c043,354582.0,20
Cambodia,c044,11421.0,1
Thailand,c044,56.0,2
Mexico,c044,51.0,3
"China, mainland",c044,48.0,4
Spain,c044,43.0,5
Viet Nam,c044,35.0,6
Turkey,c044,32.0,7
Chile,c044,28.0,8
Peru,c044,22.0,9
Greece,c044,21.0,10
Italy,c044,16.0,11
United States of America,c044,15.0,12
New Zealand,c044,12.0,13
South Africa,c044,12.0,14
Brazil,c044,11.0,15
Egypt,c044,11.0,16
India,c044,11.0,17
Poland,c044,10.0,18
Argentina,c044,9.0,19
Netherlands,c044,9.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
Cambodia,c050,1000.0,1
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
India,c052,150984.0,1
"China, mainland",c052,90261.0,2
Nigeria,c052,70639.0,3
Nepal,c052,44712.0,4
Indonesia,c052,40255.0,5
Ethiopia,c052,30750.0,6
Bangladesh,c052,26358.0,7
Thailand,c052,17132.0,8
Turkey,c052,15995.0,9
Guatemala,c052,14997.0,10
Mexico,c052,6807.0,11
Cameroon,c052,6000.0,12
Sri Lanka,c052,5562.0,13
Viet Nam,c052,5396.0,14
Syrian Arab Republic,c052,5148.0,15
Guyana,c052,2919.0,16
Mali,c052,2919.0,17
Iran (Islamic Republic of),c052,2836.0,18
Colombia,c052,2575.0,19
Peru,c052,2449.0,20
United States of America,c061,264186748.0,1
Germany,c061,157586600.0,2
India,c061,121924992.0,3
Argentina,c061,72050000.0,4
Italy,c061,68408958.0,5
France,c061,66682297.0,6
"China, mainland",c061,60000000.0,7
Mexico,c061,52280779.0,8
Egypt,c061,51132858.0,9
Turkey,c061,48216222.0,10
Poland,c061,47523181.0,11
Paraguay,c061,35736100.0,12
Japan,c061,31171100.0,13
Russian Federation,c061,30839260.0,14
Denmark,c061,27123970.0,15
Belarus,c061,22889575.0,16
Ukraine,c061,14977221.0,17
Romania,c061,14731555.0,18
Spain,c061,13697870.0,19
Iran (Islamic Republic of),c061,12733134.0,20
Cambodia,c062,11569321.0,1
Cambodia,c063,156.0,1
Cambodia,c064,18772.0,1
India,c065,429736.0,1
Colombia,c065,66935.0,2
Honduras,c065,15835.0,3
Uganda,c065,10955.0,4
Lao People's Democratic Republic,c065,10772.0,5
United Republic of Tanzania,c065,7922.0,6
"China, mainland",c065,5001.0,7
Nicaragua,c065,3718.0,8
Kenya,c065,3365.0,9
Japan,c065,3000.0,10
Philippines,c065,1000.0,11
Haiti,c065,945.0,12
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
Germany,c066,36505.0,10
Poland,c066,33371.0,11
Colombia,c066,31321.0,12
Russian Federation,c066,28518.0,13
Mexico,c066,23792.0,14
Croatia,c066,22228.0,15
South Africa,c066,19068.0,16
Eswatini,c066,15907.0,17
Sweden,c066,15905.0,18
Netherlands,c066,13802.0,19
El Salvador,c066,13348.0,20
Cambodia,c067,3721.0,1
United States of America,c067,1768.0,2
Thailand,c067,1758.0,3
Austria,c067,1158.0,4
"China, mainland",c067,953.0,5
